movie_id,primary_title,original_title,start_year,genres,averagerating,numvotes,id,release_date,movie,production_budget,domestic_gross,worldwide_gross,profit_ratio,profit,year
tt1790886,The Campaign,The Campaign,2012,Comedy,6.1,118678,18,2012-08-10,The Campaign,95000000.0,86907746.0,104907746.0,1.1042920631578947,9907746.0,2012
tt1791528,Inherent Vice,Inherent Vice,2014,"Comedy,Crime,Drama",6.7,83346,56,2014-12-12,Inherent Vice,20000000.0,8110975.0,14772346.0,0.7386173,-5227654.0,2014
tt1791682,While We're Young,While We're Young,2014,"Comedy,Drama,Mystery",6.3,41327,45,2015-03-27,While We're Young,10000000.0,7582065.0,17503828.0,1.7503828,7503828.0,2015
tt1792647,Cirque du Soleil: Worlds Away,Cirque du Soleil: Worlds Away,2012,Fantasy,6.8,7643,77,2012-12-21,Cirque du Soleil: Worlds Away,25000000.0,12512862.0,28012862.0,1.12051448,3012862.0,2012
tt1795369,Frankenstein,National Theatre Live: Frankenstein,2011,Drama,9.0,1832,3,1994-11-04,Frankenstein,45000000.0,22006296.0,112006296.0,2.4890288,67006296.0,1994
tt1798243,Rudderless,Rudderless,2014,"Comedy,Drama,Music",7.5,16303,78,2014-10-17,Rudderless,5000000.0,56001.0,567219.0,0.1134438,-4432781.0,2014
tt1798291,This Is Martin Bonner,This Is Martin Bonner,2013,Drama,6.6,846,29,2013-06-21,This Is Martin Bonner,42000.0,0.0,0.0,0.0,-42000.0,2013
tt1798684,Southpaw,Southpaw,2015,"Drama,Sport",7.4,199783,92,2015-07-24,Southpaw,30000000.0,52421953.0,94156456.0,3.138548533333333,64156456.0,2015
tt1798709,Her,Her,2013,"Drama,Romance,Sci-Fi",8.0,467232,80,2014-01-10,Her,23000000.0,25568251.0,48163815.0,2.0940789130434783,25163815.0,2014
tt1799516,Benji,Benji,2018,"Crime,Drama,Family",6.4,2779,30,1974-11-15,Benji,500000.0,31559560.0,31559560.0,20.0,31059560.0,1974
tt1800241,American Hustle,American Hustle,2013,"Crime,Drama",7.2,418221,80,2013-12-13,American Hustle,40000000.0,150117807.0,257878294.0,6.44695735,217878294.0,2013
tt1800246,That Awkward Moment,That Awkward Moment,2014,"Comedy,Romance",6.2,92148,78,2014-01-31,That Awkward Moment,8000000.0,26068955.0,53068955.0,6.633619375,45068955.0,2014
tt1800337,Lords of London,Lords of London,2014,"Crime,Mystery,Thriller",3.2,703,34,2015-09-01,Lords of London,3440000.0,0.0,0.0,0.0,-3440000.0,2015
tt1800741,Step Up Revolution,Step Up Revolution,2012,"Drama,Music,Romance",6.5,51295,74,2012-07-27,Step Up Revolution,33000000.0,35074677.0,165552290.0,5.0167360606060605,132552290.0,2012
tt1801552,Gotti,Gotti,2018,"Biography,Crime,Drama",4.8,10358,64,2018-06-15,Gotti,10000000.0,4286367.0,6089100.0,0.60891,-3910900.0,2018
tt1805319,Mama,Mama,2010,Drama,4.5,6,9,2013-01-18,Mama,15000000.0,71628180.0,148095566.0,9.873037733333334,133095566.0,2013
tt1805411,Son of God,Son of God,2010,Documentary,6.8,13,11,2014-02-28,Son of God,22000000.0,59700064.0,70949793.0,3.224990590909091,48949793.0,2014
tt1809231,Jackpot,Arme Riddere,2011,"Action,Comedy,Crime",6.6,2941,17,2001-07-27,Jackpot,400000.0,44452.0,44452.0,0.11113,-355548.0,2001
tt1809398,Unbroken,Unbroken,2014,"Biography,Drama,Sport",7.2,129981,82,2014-12-25,Unbroken,65000000.0,115637895.0,163527824.0,2.515812676923077,98527824.0,2014
tt1810683,Little Boy,Little Boy,2015,"Drama,History,War",7.4,20945,65,2015-04-24,Little Boy,20000000.0,6485961.0,17769299.0,0.88846495,-2230701.0,2015
tt1814621,Admission,Admission,2013,"Comedy,Drama,Romance",5.7,31849,76,2013-03-22,Admission,13000000.0,18007317.0,18733666.0,1.4410512307692307,5733666.0,2013
tt1815862,After Earth,After Earth,2013,"Action,Adventure,Drama",4.8,181687,53,2013-05-31,After Earth,130000000.0,60522097.0,251499665.0,1.9346128076923077,121499665.0,2013
tt1817273,The Place Beyond the Pines,The Place Beyond the Pines,2012,"Crime,Drama,Thriller",7.3,226765,67,2013-03-29,The Place Beyond the Pines,15000000.0,21403519.0,47011449.0,3.1340966,32011449.0,2013
tt1817771,Freaks of Nature,Freaks of Nature,2015,"Comedy,Horror,Sci-Fi",5.9,9670,83,2015-10-30,Freaks of Nature,33000000.0,70958.0,70958.0,0.0021502424242424243,-32929042.0,2015
tt1819776,Virus,Virus,2011,"Mystery,Sci-Fi,Thriller",5.4,5,69,1999-01-15,Virus,75000000.0,14010690.0,30626690.0,0.4083558666666667,-44373310.0,1999
tt1821549,Nebraska,Nebraska,2013,"Adventure,Comedy,Drama",7.7,105304,91,2013-11-15,Nebraska,12000000.0,17654912.0,24761360.0,2.0634466666666667,12761360.0,2013
tt1821658,The Nut Job,The Nut Job,2014,"Adventure,Animation,Comedy",5.7,24587,72,2014-01-17,The Nut Job,30000000.0,64251538.0,122529966.0,4.0843322,92529966.0,2014
tt1821682,Traffic,Traffic,2011,"Action,Adventure,Mystery",8.0,3551,16,2000-12-27,Traffic,48000000.0,124107476.0,208300000.0,4.339583333333334,160300000.0,2000
tt1821694,RED 2,RED 2,2013,"Action,Comedy,Crime",6.6,148846,28,2013-07-19,RED 2,84000000.0,53262560.0,141507355.0,1.684611369047619,57507355.0,2013
tt1822311,Sparrows Dance,Sparrows Dance,2012,"Comedy,Drama,Romance",6.8,550,49,2013-08-23,Sparrows Dance,175000.0,2602.0,2602.0,0.014868571428571429,-172398.0,2013
tt1822382,Reagan,Reagan,2011,"Biography,Documentary",7.4,732,30,2019-12-31,Reagan,25000000.0,0.0,0.0,0.0,-25000000.0,2019
tt1823664,Annie,Annie,2014,"Comedy,Drama,Family",5.3,31241,89,2014-12-19,Annie,65000000.0,85911262.0,139829625.0,2.151225,74829625.0,2014
tt1823672,Chappie,Chappie,2015,"Action,Crime,Drama",6.8,213733,11,2015-03-06,Chappie,49000000.0,31569268.0,105002056.0,2.142899102040816,56002056.0,2015
tt1825683,Black Panther,Black Panther,2018,"Action,Adventure,Sci-Fi",7.3,516148,42,2018-02-16,Black Panther,200000000.0,700059566.0,1348258224.0,6.74129112,1148258224.0,2018
tt1825801,Hostel,Hostel,2011,"Action,Crime,Drama",5.1,513,7,2006-01-06,Hostel,4800000.0,47326473.0,82241110.0,17.13356458333333,77441110.0,2006
tt1826590,About Last Night,About Last Night,2014,"Comedy,Romance",6.1,21078,58,2014-02-14,About Last Night,13000000.0,48637684.0,50445860.0,3.880450769230769,37445860.0,2014
tt1826727,Life of the Party,Life of the Party,2017,"Comedy,Drama",7.6,47,88,2018-05-11,Life of the Party,30000000.0,53059911.0,65759911.0,2.191997033333333,35759911.0,2018
tt1827354,Airborne,Airborne,2012,"Comedy,Crime,Horror",3.9,2248,85,2012-09-14,Airborne,1200000.0,0.0,0.0,0.0,-1200000.0,2012
tt1828325,The Gambler,The Gambler,2015,Drama,7.0,10,25,2014-12-10,The Gambler,25000000.0,33680992.0,38718031.0,1.54872124,13718031.0,2014
tt1828325,The Gambler,The Gambler,2015,Drama,7.0,10,50,1999-08-04,The Gambler,3000000.0,51773.0,101773.0,0.033924333333333334,-2898227.0,1999
tt1832471,Space Pirate Captain Harlock,Space Pirate Captain Harlock,2010,"Animation,Sci-Fi",7.1,324,11,2013-12-31,Space Pirate Captain Harlock,30000000.0,0.0,310985.0,0.010366166666666666,-29689015.0,2013
tt1833673,Dhoom 3,Dhoom:3,2013,"Action,Thriller",5.4,40466,60,2013-12-20,Dhoom 3,24000000.0,8031955.0,11723620.0,0.48848416666666666,-12276380.0,2013
tt1833881,Chloe,The 10 Commandments of Chloe,2013,"Drama,Music,Romance",6.9,34,97,2010-03-26,Chloe,13000000.0,3075255.0,11831131.0,0.910087,-1168869.0,2010
tt1836212,All Superheroes Must Die,All Superheroes Must Die,2011,"Sci-Fi,Thriller",4.0,1977,56,2013-01-04,All Superheroes Must Die,20000.0,0.0,0.0,0.0,-20000.0,2013
tt1836838,Red Sky,Kokkinos ouranos,2011,"Drama,Romance",4.8,246,27,2015-03-10,Red Sky,25000000.0,0.0,91116.0,0.00364464,-24908884.0,2015
tt1837636,Queen of the Desert,Queen of the Desert,2015,"Adventure,Biography,Drama",5.7,8529,22,2017-04-14,Queen of the Desert,36000000.0,0.0,1578543.0,0.04384841666666667,-34421457.0,2017
tt1837703,The Fifth Estate,The Fifth Estate,2013,"Biography,Drama,Thriller",6.2,36392,50,2013-10-18,The Fifth Estate,26000000.0,3254172.0,6154172.0,0.23669892307692308,-19845828.0,2013
tt1838722,Truth or Die,Truth or Dare,2012,"Horror,Mystery",5.6,8123,12,2012-10-09,Truth or Die,1000000.0,0.0,0.0,0.0,-1000000.0,2012
tt1839425,True Bromance,True Bromance,2011,Comedy,5.9,39,97,2011-12-31,True Bromance,2000000.0,0.0,0.0,0.0,-2000000.0,2011
tt1839642,The Face of Love,The Face of Love,2013,"Drama,Mystery,Romance",6.2,4710,29,2014-03-07,The Face of Love,4000000.0,385069.0,1158877.0,0.28971925,-2841123.0,2014
tt1840309,Divergent,Divergent,2014,"Action,Adventure,Mystery",6.7,399703,95,2014-03-21,Divergent,85000000.0,150947895.0,276014965.0,3.247234882352941,191014965.0,2014
tt1840417,The Words,The Words,2012,"Drama,Mystery,Romance",7.1,70308,46,2012-09-07,The Words,6000000.0,11494838.0,16369708.0,2.7282846666666667,10369708.0,2012
tt1841642,Demonic,Demonic,2015,"Horror,Thriller",5.3,12025,56,2017-10-10,Demonic,3000000.0,0.0,4668109.0,1.5560363333333334,1668109.0,2017
tt1842448,Crossroads,Railways: Ai o tsutaerare nai otona-tachi e,2011,Drama,5.4,36,67,2002-02-15,Crossroads,12000000.0,37188667.0,57000000.0,4.75,45000000.0,2002
tt1842448,Crossroads,Railways: Ai o tsutaerare nai otona-tachi e,2011,Drama,5.4,36,86,2015-06-23,Crossroads,500000.0,0.0,0.0,0.0,-500000.0,2015
tt1843866,Captain America: The Winter Soldier,Captain America: The Winter Soldier,2014,"Action,Adventure,Sci-Fi",7.8,666252,16,2014-04-04,Captain America: The Winter Soldier,170000000.0,259746958.0,714401889.0,4.202364052941176,544401889.0,2014
tt1843902,Dinosaur,Dinosaur,2011,Animation,7.2,23,58,2000-05-19,Dinosaur,127500000.0,137748063.0,356148063.0,2.7933181411764707,228648063.0,2000
tt1844203,Inescapable,Inescapable,2012,"Action,Drama,Mystery",5.2,2410,53,2013-02-22,Inescapable,4000000.0,4327.0,4327.0,0.00108175,-3995673.0,2013
tt1844678,Nothing,Hich,2010,"Comedy,Drama",7.0,903,57,2003-12-31,Nothing,4000000.0,0.0,63180.0,0.015795,-3936820.0,2003
tt1846800,Trash,Trash,2010,Action,7.2,8,46,2015-10-09,Trash,12000000.0,17484.0,6553186.0,0.5460988333333333,-5446814.0,2015
tt1848832,Crawl,Crawl,2011,"Crime,Thriller",4.7,1095,16,2019-07-12,Crawl,17000000.0,0.0,0.0,0.0,-17000000.0,2019
tt1848871,The Return,El regreso,2012,Drama,7.2,233,43,2004-02-06,The Return,15000000.0,501752.0,5953886.0,0.3969257333333333,-9046114.0,2004
tt1849111,Superstar,Superstar,2012,Drama,5.3,834,89,1999-10-08,Superstar,14000000.0,30628981.0,30628981.0,2.1877843571428572,16628981.0,1999
tt1850457,Sisters,Sisters,2015,Comedy,6.0,58994,57,2015-12-18,Sisters,30000000.0,87044645.0,106030660.0,3.5343553333333335,76030660.0,2015
tt1853728,Django Unchained,Django Unchained,2012,"Drama,Western",8.4,1211405,69,2012-12-25,Django Unchained,100000000.0,162805434.0,449948323.0,4.49948323,349948323.0,2012
tt1853739,You're Next,You're Next,2011,"Action,Comedy,Horror",6.6,79451,17,2013-08-23,You're Next,1000000.0,18494006.0,26887177.0,20.0,25887177.0,2013
tt1854564,Percy Jackson: Sea of Monsters,Percy Jackson: Sea of Monsters,2013,"Adventure,Family,Fantasy",5.8,102313,64,2013-08-07,Percy Jackson: Sea of Monsters,90000000.0,68559554.0,200859554.0,2.231772822222222,110859554.0,2013
tt1855199,End of Watch,End of Watch,2012,"Action,Crime,Drama",7.6,211308,29,2012-09-21,End of Watch,15000000.0,41003371.0,57586606.0,3.8391070666666667,42586606.0,2012
tt1855325,Resident Evil: Retribution,Resident Evil: Retribution,2012,"Action,Horror,Sci-Fi",5.4,125191,4,2012-09-14,Resident Evil: Retribution,65000000.0,42345531.0,240647629.0,3.7022712153846156,175647629.0,2012
tt1855401,Tim and Eric's Billion Dollar Movie,Tim and Eric's Billion Dollar Movie,2012,Comedy,5.4,9004,44,2012-03-02,Tim and Eric's Billion Dollar Movie,3000000.0,201436.0,223652.0,0.07455066666666667,-2776348.0,2012
tt1856101,Blade Runner 2049,Blade Runner 2049,2017,"Drama,Mystery,Sci-Fi",8.0,376241,80,2017-10-06,Blade Runner 2049,185000000.0,92054159.0,259357408.0,1.4019319351351351,74357408.0,2017
tt1859650,To Rome with Love,To Rome with Love,2012,"Comedy,Music,Romance",6.3,79381,58,2012-06-22,To Rome with Love,21500000.0,16684352.0,74326015.0,3.457023953488372,52826015.0,2012
tt1860213,Dirty Grandpa,Dirty Grandpa,2016,Comedy,5.9,101393,62,2016-01-22,Dirty Grandpa,11500000.0,35593113.0,105078449.0,9.137256434782609,93578449.0,2016
tt1860353,Turbo,Turbo,2013,"Adventure,Animation,Comedy",6.4,74639,31,2013-07-17,Turbo,135000000.0,83028130.0,286896578.0,2.125159837037037,151896578.0,2013
tt1860357,Deepwater Horizon,Deepwater Horizon,2016,"Action,Drama,History",7.1,133303,47,2016-09-30,Deepwater Horizon,156000000.0,61433527.0,122603824.0,0.7859219487179487,-33396176.0,2016
tt1861343,Hayride,Hayride,2012,"Crime,Drama,Horror",3.4,622,13,2012-12-31,Hayride,60000.0,0.0,0.0,0.0,-60000.0,2012
tt1862079,Safety Not Guaranteed,Safety Not Guaranteed,2012,"Comedy,Drama,Romance",7.0,111907,77,2012-06-08,Safety Not Guaranteed,750000.0,4010957.0,4422318.0,5.896424,3672318.0,2012
tt1865346,Detention of the Dead,Detention of the Dead,2012,"Action,Adventure,Comedy",4.6,2414,66,2013-06-28,Detention of the Dead,500000.0,1778.0,1778.0,0.003556,-498222.0,2013
tt1866249,The Sessions,The Sessions,2012,"Biography,Comedy,Drama",7.2,39731,33,2012-10-19,The Sessions,1000000.0,6002451.0,11495204.0,11.495204,10495204.0,2012
tt1867035,Race,Race,2011,Drama,3.9,73,90,2016-02-19,Race,5000000.0,19115191.0,23745772.0,4.7491544,18745772.0,2016
tt1869425,Filly Brown,Filly Brown,2012,"Drama,Music",5.7,1003,52,2013-04-19,Filly Brown,1250000.0,2850357.0,2940411.0,2.3523288,1690411.0,2013
tt1869538,Life,Life,2010,Documentary,7.8,5,51,1999-04-16,Life,75000000.0,64062587.0,73521587.0,0.9802878266666667,-1478413.0,1999
tt1869538,Life,Life,2010,Documentary,7.8,5,66,2017-03-24,Life,58000000.0,30234022.0,100929666.0,1.7401666551724138,42929666.0,2017
tt1869716,The East,The East,2013,"Adventure,Drama,Thriller",6.8,46804,99,2013-05-31,The East,6500000.0,2274649.0,3027956.0,0.4658393846153846,-3472044.0,2013
tt1869759,The Train,The Train,2011,Drama,4.6,117,100,1965-03-07,The Train,5800000.0,6800000.0,6800000.0,1.1724137931034482,1000000.0,1965
tt1870529,Won't Back Down,Won't Back Down,2012,Drama,6.4,5915,49,2012-09-28,Won't Back Down,19000000.0,5310554.0,5745503.0,0.3023948947368421,-13254497.0,2012
tt1872026,Cure,Cure,2011,Drama,4.9,11,68,2001-07-06,Cure,10000.0,94596.0,94596.0,9.4596,84596.0,2001
tt1872181,The Amazing Spider-Man 2,The Amazing Spider-Man 2,2014,"Action,Adventure,Sci-Fi",6.6,388363,56,2014-05-02,The Amazing Spider-Man 2,200000000.0,202853933.0,708996336.0,3.54498168,508996336.0,2014
tt1872194,The Judge,The Judge,2014,"Crime,Drama",7.4,162952,41,2014-10-10,The Judge,50000000.0,47119388.0,76119388.0,1.52238776,26119388.0,2014
tt1874789,Supporting Characters,Supporting Characters,2012,Comedy,6.4,821,11,2013-01-25,Supporting Characters,60000.0,4917.0,4917.0,0.08195,-55083.0,2013
tt1876451,Sparkle,Sparkle,2012,"Drama,Music",5.7,5643,96,2012-08-17,Sparkle,10000000.0,24397469.0,24660323.0,2.4660323,14660323.0,2012
tt1877707,The Black Hole,Mind's Eye,2016,"Sci-Fi,Thriller",2.8,346,50,1979-12-21,The Black Hole,20000000.0,35841901.0,35841901.0,1.79209505,15841901.0,1979
tt1877832,X-Men: Days of Future Past,X-Men: Days of Future Past,2014,"Action,Adventure,Sci-Fi",8.0,620079,55,2014-05-23,X-Men: Days of Future Past,200000000.0,233921534.0,747862775.0,3.739313875,547862775.0,2014
tt1878841,The Darkness,The Darkness,2016,"Horror,Thriller",4.4,12435,98,2016-05-13,The Darkness,4000000.0,10753574.0,10898293.0,2.72457325,6898293.0,2016
tt1878870,The Edge of Seventeen,The Edge of Seventeen,2016,"Comedy,Drama",7.3,87602,86,2016-11-18,The Edge of Seventeen,9000000.0,14431633.0,19096003.0,2.121778111111111,10096003.0,2016
tt1878917,The Pledge,The Pledge,2011,"Drama,Family",6.3,164,7,2001-01-19,The Pledge,45000000.0,19719930.0,29406132.0,0.6534696,-15593868.0,2001
tt1879030,Q,Q,2011,Drama,5.6,5322,74,1982-11-19,Q,1200000.0,255000.0,255000.0,0.2125,-945000.0,1982
tt1880418,Newlyweds,Newlyweds,2011,"Comedy,Drama",6.4,1436,73,2012-01-13,Newlyweds,9000.0,4584.0,4584.0,0.5093333333333333,-4416.0,2012
tt1881002,Maggie,Maggie,2015,"Drama,Horror",5.6,38671,47,2015-05-08,Maggie,4500000.0,187112.0,1027760.0,0.2283911111111111,-3472240.0,2015
tt1881085,The Perfect Man,The Perfect Man,2011,"Drama,Romance",6.2,25,14,2005-06-17,The Perfect Man,10000000.0,16535005.0,19535005.0,1.9535005,9535005.0,2005
tt1883160,The Visitor,Cibrâil,2011,"Drama,Romance",5.1,467,2,2008-04-11,The Visitor,4000000.0,9427026.0,19174817.0,4.79370425,15174817.0,2008
tt1883370,The Looking Glass,The Looking Glass,2011,Fantasy,5.5,36,58,2015-10-23,The Looking Glass,300000.0,1711.0,1711.0,0.005703333333333334,-298289.0,2015
tt1884318,Girls Gone Dead,Girls Gone Dead,2012,"Comedy,Horror",3.5,2230,74,2012-07-17,Girls Gone Dead,500000.0,0.0,0.0,0.0,-500000.0,2012
tt1895587,Spotlight,Spotlight,2015,"Crime,Drama",8.1,365110,34,2015-11-06,Spotlight,20000000.0,45055776.0,92088460.0,4.604423,72088460.0,2015
tt1904996,Parker,Parker,2013,"Action,Crime,Thriller",6.2,105529,18,2013-01-25,Parker,35000000.0,17616641.0,48543388.0,1.386953942857143,13543388.0,2013
tt1907639,Hardflip,Hardflip,2012,"Action,Drama",5.6,673,81,2012-06-01,Hardflip,1000000.0,96734.0,96734.0,0.096734,-903266.0,2012
tt1907668,Flight,Flight,2012,"Drama,Thriller",7.3,303009,23,2012-11-02,Flight,31000000.0,93772375.0,160558438.0,5.179304451612904,129558438.0,2012
tt1911600,Miss Bala,Miss Bala,2011,"Crime,Drama,Thriller",6.5,8092,81,2019-02-01,Miss Bala,15000000.0,14998027.0,15362298.0,1.0241532,362298.0,2019
tt1911644,The Call,The Call,2013,"Crime,Drama,Horror",6.7,103780,14,2013-03-15,The Call,12800000.0,51872378.0,69821476.0,5.4548028125,57021476.0,2013
tt1911658,Penguins of Madagascar,Penguins of Madagascar,2014,"Adventure,Animation,Comedy",6.7,72551,37,2014-11-26,Penguins of Madagascar,132000000.0,83350911.0,366942531.0,2.7798676590909093,234942531.0,2014
tt1913166,Nurse 3D,Nurse 3-D,2013,"Horror,Thriller",4.6,8768,46,2014-02-07,Nurse 3D,10000000.0,0.0,0.0,0.0,-10000000.0,2014
tt1915581,Magic Mike,Magic Mike,2012,"Comedy,Drama",6.1,123955,88,2012-06-29,Magic Mike,7000000.0,113721571.0,170549753.0,20.0,163549753.0,2012
tt1920849,Bachelorette,Bachelorette,2012,"Comedy,Romance",5.3,43131,35,2012-09-07,Bachelorette,3000000.0,446770.0,12577401.0,4.192467,9577401.0,2012
tt1920913,Elektra,Elektra,2010,"Drama,Thriller",6.1,64,12,2005-01-14,Elektra,65000000.0,24409722.0,56824633.0,0.8742251230769231,-8175367.0,2005
tt1921064,Pompeii,Pompeii,2014,"Action,Adventure,Drama",5.5,100467,97,2014-02-21,Pompeii,80000000.0,23169033.0,108469033.0,1.3558629125,28469033.0,2014
tt1922612,Glee: The 3D Concert Movie,Glee: The 3D Concert Movie,2011,"Documentary,Music",5.4,5449,90,2011-08-12,Glee: The 3D Concert Movie,9000000.0,11862398.0,17462398.0,1.9402664444444444,8462398.0,2011
tt1922678,On the Line,On the Line,2011,Documentary,8.7,25,63,2001-10-26,On the Line,10000000.0,4365455.0,4690802.0,0.4690802,-5309198.0,2001
tt1922679,Open Road,Open Road,2013,"Action,Drama,Thriller",5.5,1619,59,2013-05-21,Open Road,3000000.0,0.0,47469.0,0.015823,-2952531.0,2013
tt1922685,Phantom,Phantom,2013,"Drama,History,Thriller",5.9,12786,43,2013-03-01,Phantom,18000000.0,1034589.0,1199510.0,0.06663944444444445,-16800490.0,2013
tt1922777,Sinister,Sinister,2012,"Horror,Mystery,Thriller",6.8,198345,69,2012-10-12,Sinister,3000000.0,48086903.0,87727807.0,20.0,84727807.0,2012
tt1930294,Black Rock,Black Rock,2012,"Horror,Thriller",4.8,7596,13,2013-05-14,Black Rock,1000000.0,0.0,0.0,0.0,-1000000.0,2013
tt1931435,The Big Wedding,The Big Wedding,2013,"Comedy,Drama,Romance",5.6,44221,87,2013-04-26,The Big Wedding,32500000.0,21819348.0,48425971.0,1.4900298769230769,15925971.0,2013
tt1931533,Seven Psychopaths,Seven Psychopaths,2012,"Comedy,Crime",7.2,223493,36,2012-10-12,Seven Psychopaths,13500000.0,15024049.0,33035736.0,2.4470915555555557,19535736.0,2012
tt1934172,Heroes of Dirt,Heroes of Dirt,2015,"Action,Drama,Sport",6.7,81,50,2015-09-04,Heroes of Dirt,175000.0,0.0,0.0,0.0,-175000.0,2015
tt1934226,Dark Blue,Dark Blue,2011,"Crime,Drama",8.9,9,3,2003-02-21,Dark Blue,15000000.0,9237470.0,12262065.0,0.817471,-2737935.0,2003
tt1935179,Mud,Mud,2012,Drama,7.4,156786,98,2013-04-26,Mud,10000000.0,21590086.0,31556959.0,3.1556959,21556959.0,2013
tt1935902,The Brass Teapot,The Brass Teapot,2012,"Comedy,Fantasy,Thriller",6.4,13746,44,2013-04-05,The Brass Teapot,900000.0,6997.0,413733.0,0.45970333333333335,-486267.0,2013
tt1939659,Carrie,Carrie,2013,"Drama,Horror",5.9,125424,26,2013-10-18,Carrie,30000000.0,35266619.0,82409520.0,2.746984,52409520.0,2013
tt1939659,Carrie,Carrie,2013,"Drama,Horror",5.9,125424,16,1976-11-16,Carrie,1800000.0,25878153.0,25878153.0,14.376751666666667,24078153.0,1976
tt1942884,Indie Game: The Movie,Indie Game: The Movie,2012,"Documentary,Drama",7.7,19538,92,2012-05-18,Indie Game: The Movie,100000.0,0.0,0.0,0.0,-100000.0,2012
tt1943014,The Wicked Within,The Wicked Within,2015,Horror,4.5,1123,88,2013-12-31,The Wicked Within,1200000.0,0.0,0.0,0.0,-1200000.0,2013
tt1943765,Morgan,Morgan,2012,"Drama,Romance",6.8,1232,5,2016-09-02,Morgan,8000000.0,3915251.0,7298786.0,0.91234825,-701214.0,2016
tt1945037,Begin Again,Begin Again,2013,"Drama,Family",7.0,57,91,2014-06-27,Begin Again,8000000.0,16170632.0,68838736.0,8.604842,60838736.0,2014
tt1945044,Exeter,Exeter,2015,"Horror,Mystery,Thriller",4.5,5156,49,2015-09-01,Exeter,25000.0,0.0,489792.0,19.59168,464792.0,2015
tt1946502,UglyDolls,UglyDolls,2019,"Adventure,Animation,Comedy",4.5,1176,6,2019-05-03,UglyDolls,45000000.0,19894664.0,24644664.0,0.5476592,-20355336.0,2019
tt1950135,Drunk Wedding,Drunk Wedding,2015,Comedy,4.6,729,15,2015-05-22,Drunk Wedding,600000.0,3301.0,3301.0,0.005501666666666667,-596699.0,2015
tt1951181,The Immigrant,The Immigrant,2013,"Drama,Romance",6.6,26618,72,2014-05-16,The Immigrant,16000000.0,2013456.0,7585011.0,0.4740631875,-8414989.0,2014
tt1951264,The Hunger Games: Catching Fire,The Hunger Games: Catching Fire,2013,"Action,Adventure,Sci-Fi",7.5,575455,38,2013-11-22,The Hunger Games: Catching Fire,130000000.0,424668047.0,864868047.0,6.652831130769231,734868047.0,2013
tt1951265,The Hunger Games: Mockingjay - Part 1,The Hunger Games: Mockingjay - Part 1,2014,"Action,Adventure,Sci-Fi",6.6,379050,62,2014-11-21,The Hunger Games: Mockingjay - Part 1,125000000.0,337135885.0,766575131.0,6.132601048,641575131.0,2014
tt1951266,The Hunger Games: Mockingjay - Part 2,The Hunger Games: Mockingjay - Part 2,2015,"Action,Adventure,Sci-Fi",6.6,252384,39,2015-11-20,The Hunger Games: Mockingjay - Part 2,160000000.0,281723902.0,648986787.0,4.05616741875,488986787.0,2015
tt1956620,Sex Tape,Sex Tape,2014,"Comedy,Romance",5.1,100520,54,2014-07-18,Sex Tape,40000000.0,38543473.0,126069509.0,3.151737725,86069509.0,2014
tt1958007,Roadside,Roadside,2013,"Drama,Horror,Mystery",3.8,361,79,2015-04-14,Roadside,500000.0,0.0,0.0,0.0,-500000.0,2015
tt1961175,American Assassin,American Assassin,2017,"Action,Thriller",6.2,57793,28,2017-09-15,American Assassin,63000000.0,36249674.0,68310140.0,1.0842879365079365,5310140.0,2017
tt1961562,The House,The House,2011,"Drama,Mystery,Thriller",4.6,50,86,2017-06-30,The House,40000000.0,25584504.0,31192425.0,0.779810625,-8807575.0,2017
tt1964418,Tomorrowland,Tomorrowland,2015,"Action,Adventure,Family",6.4,161343,23,2015-05-22,Tomorrowland,170000000.0,93436322.0,206627518.0,1.2154559882352942,36627518.0,2015
tt1964758,Hamlet,Hamlet,2011,Drama,5.4,22,32,1996-12-25,Hamlet,18000000.0,4501094.0,7129670.0,0.3960927777777778,-10870330.0,1996
tt1964758,Hamlet,Hamlet,2011,Drama,5.4,22,34,2000-05-12,Hamlet,2000000.0,1577287.0,2419669.0,1.2098345,419669.0,2000
tt1966359,Father Figures,Father Figures,2017,"Adventure,Comedy,Drama",5.5,14373,56,2017-12-22,Father Figures,25000000.0,17501244.0,21038441.0,0.84153764,-3961559.0,2017
tt1966412,Destiny,Destiny,2010,Action,3.8,12,84,2014-12-31,Destiny,750000.0,0.0,450.0,0.0006,-749550.0,2014
tt1967545,Labor Day,Labor Day,2013,"Drama,Romance",6.9,39242,19,2014-01-31,Labor Day,18000000.0,13371528.0,14189810.0,0.7883227777777778,-3810190.0,2014
tt1967669,Tag,Tag,2015,Drama,4.6,158,50,2018-06-15,Tag,28000000.0,54730625.0,77026186.0,2.750935214285714,49026186.0,2018
tt1971352,Compliance,Compliance,2012,"Biography,Crime,Drama",6.4,28703,68,2012-08-17,Compliance,270000.0,319285.0,830700.0,3.0766666666666667,560700.0,2012
tt1972571,A Most Wanted Man,A Most Wanted Man,2014,"Crime,Drama,Thriller",6.8,67914,76,2014-07-25,A Most Wanted Man,15000000.0,17237855.0,36068890.0,2.404592666666667,21068890.0,2014
tt1972591,King Arthur: Legend of the Sword,King Arthur: Legend of the Sword,2017,"Action,Adventure,Drama",6.8,169054,11,2017-05-12,King Arthur: Legend of the Sword,175000000.0,39175066.0,139630336.0,0.7978876342857143,-35369664.0,2017
