id,release_date,movie,production_budget,domestic_gross_x,worldwide_gross,profit_ratio,profit,year_x,title,studio,domestic_gross_y,foreign_gross,year_y,total_gross,budget_category
57,2016-09-23,The Dressmaker,11900000.0,2022115.0,24041617.0,2.020303949579832,12141617.0,2016,The Dressmaker,BG,2000000.0,18700000.0,2016,20700000.0,Low
60,2015-11-20,Carol,11800000.0,12711491.0,42843521.0,3.6308068644067797,31043521.0,2015,Carol,Wein.,12700000.0,27600000.0,2015,40300000.0,Low
62,2016-01-22,Dirty Grandpa,11500000.0,35593113.0,105078449.0,9.137256434782609,93578449.0,2016,Dirty Grandpa,LGF,35600000.0,58500000.0,2016,94100000.0,Low
68,2010-12-10,The Fighter,11000000.0,93617009.0,129262388.0,11.751126181818181,118262388.0,2010,The Fighter,Par.,93600000.0,35600000.0,2010,129200000.0,Low
73,2014-08-22,If I Stay,11000000.0,50474843.0,78356170.0,7.1232881818181815,67356170.0,2014,If I Stay,WB (NL),50500000.0,28400000.0,2014,78900000.0,Low
79,2015-11-04,Brooklyn,11000000.0,38322743.0,62076141.0,5.643285545454545,51076141.0,2015,Brooklyn,FoxS,38300000.0,23800000.0,2015,62100000.0,Low
81,2015-04-01,Woman in Gold,11000000.0,33307793.0,58586407.0,5.326037,47586407.0,2015,Woman in Gold,Wein.,33299999.0,28300000.0,2015,61599999.0,Low
83,2017-12-08,"I, Tonya",11000000.0,30014534.0,53797409.0,4.890673545454545,42797409.0,2017,"I, Tonya",Neon,30000000.0,23900000.0,2017,53900000.0,Low
90,2013-01-11,Quartet,11000000.0,18388357.0,56178935.0,5.107175909090909,45178935.0,2013,Quartet,Wein.,18400000.0,41100000.0,2013,59500000.0,Low
94,2013-12-06,Inside Llewyn Davis,11000000.0,13248209.0,32943247.0,2.9948406363636364,21943247.0,2013,Inside Llewyn Davis,CBS,13200000.0,19700000.0,2013,32900000.0,Low
100,2016-07-06,Sultan,11000000.0,5599781.0,72989781.0,6.6354346363636365,61989781.0,2016,Sultan,Yash,6200000.0,81100000.0,2016,87300000.0,Low
11,2011-08-26,Brighton Rock,11000000.0,229653.0,229653.0,0.020877545454545454,-10770347.0,2011,Brighton Rock,IFC,230000.0,1600000.0,2011,1830000.0,Low
34,2010-04-30,Housefull,10100000.0,1183658.0,18726300.0,1.854089108910891,8626300.0,2010,Housefull,Eros,1200000.0,1200000.0,2010,2400000.0,Low
42,2016-07-01,The Purge: Election Year,10000000.0,79042440.0,118514727.0,11.8514727,108514727.0,2016,The Purge: Election Year,Uni.,79200000.0,39400000.0,2016,118600000.0,Low
43,2018-05-18,Book Club,10000000.0,68566296.0,91113683.0,9.1113683,81113683.0,2018,Book Club,Par.,68600000.0,18700000.0,2018,87300000.0,Low
45,2018-01-05,Insidious: The Last Key,10000000.0,67745330.0,167885588.0,16.7885588,157885588.0,2018,Insidious: The Last Key,Uni.,67700000.0,100100000.0,2018,167800000.0,Low
51,2015-06-05,Insidious Chapter 3,10000000.0,52218558.0,120453155.0,12.0453155,110453155.0,2015,Insidious Chapter 3,Focus,52200000.0,60800000.0,2015,113000000.0,Low
53,2017-11-03,Lady Bird,10000000.0,48958273.0,78610769.0,7.8610769,68610769.0,2017,Lady Bird,A24,49000000.0,30000000.0,2017,79000000.0,Low
55,2012-05-04,The Best Exotic Marigold Hotel,10000000.0,46383639.0,134639780.0,13.463978,124639780.0,2012,The Best Exotic Marigold Hotel,FoxS,46400000.0,90400000.0,2012,136800000.0,Low
56,2018-06-08,Hereditary,10000000.0,44069456.0,70133905.0,7.0133905,60133905.0,2018,Hereditary,A24,44100000.0,35300000.0,2018,79400000.0,Low
57,2018-03-16,"Love, Simon",10000000.0,40826341.0,65520633.0,6.5520633,55520633.0,2018,"Love, Simon",Fox,40800000.0,25500000.0,2018,66300000.0,Low
61,2017-10-27,Jigsaw,10000000.0,38052832.0,102445196.0,10.2445196,92445196.0,2017,Jigsaw,LGF,38100000.0,64900000.0,2017,103000000.0,Low
70,2017-05-19,"Everything, Everything",10000000.0,34121140.0,61603136.0,6.1603136,51603136.0,2017,"Everything, Everything",WB,34100000.0,27500000.0,2017,61600000.0,Low
71,2010-09-17,Devil,10000000.0,33679655.0,63354114.0,6.3354114,53354114.0,2010,Devil,Uni.,33600000.0,29100000.0,2010,62700000.0,Low
73,2015-03-06,The Second Best Exotic Marigold Hotel,10000000.0,33078266.0,90384306.0,9.0384306,80384306.0,2015,The Second Best Exotic Marigold Hotel,FoxS,33100000.0,52900000.0,2015,86000000.0,Low
80,2018-08-10,Slender Man,10000000.0,30564825.0,51723644.0,5.1723644,41723644.0,2018,Slender Man,SGem,30600000.0,21200000.0,2018,51800000.0,Low
84,2018-07-27,Teen Titans Go! To The Movies,10000000.0,29790236.0,51620593.0,5.1620593,41620593.0,2018,Teen Titans Go! To The Movies,WB,29800000.0,22300000.0,2018,52100000.0,Low
85,2016-09-09,When the Bough Breaks,10000000.0,29747603.0,30768449.0,3.0768449,20768449.0,2016,When the Bough Breaks,SGem,29700000.0,911000.0,2016,30611000.0,Low
88,2013-08-30,One Direction: This is Us,10000000.0,28873374.0,68541786.0,6.8541786,58541786.0,2013,One Direction: This is Us,TriS,28900000.0,39700000.0,2013,68600000.0,Low
91,2015-08-21,Sinister 2,10000000.0,27740955.0,54104225.0,5.4104225,44104225.0,2015,Sinister 2,Focus,27700000.0,25100000.0,2015,52800000.0,Low
92,2016-01-08,The Forest,10000000.0,26594261.0,40749230.0,4.074923,30749230.0,2016,The Forest,Focus,26600000.0,11000000.0,2016,37600000.0,Low
98,2013-04-26,Mud,10000000.0,21590086.0,31556959.0,3.1556959,21556959.0,2013,Mud,RAtt.,21600000.0,11000000.0,2013,32600000.0,Low
99,2010-11-12,Skyline,10000000.0,21416355.0,68264973.0,6.8264973,58264973.0,2010,Skyline,Uni.,21400000.0,45400000.0,2010,66800000.0,Low
100,2017-12-01,The Disaster Artist,10000000.0,21120616.0,28717667.0,2.8717667,18717667.0,2017,The Disaster Artist,A24,21100000.0,8700000.0,2017,29800000.0,Low
1,2016-09-16,Blair Witch,10000000.0,20777061.0,38985577.0,3.8985577,28985577.0,2016,Blair Witch,LGF,20800000.0,24400000.0,2016,45200000.0,Low
7,2015-10-23,Paranormal Activity: The Ghost Dimension,10000000.0,18297124.0,77959374.0,7.7959374,67959374.0,2015,Paranormal Activity: The Ghost Dimension,Par.,18300000.0,60600000.0,2015,78900000.0,Low
22,2011-11-23,My Week with Marilyn,10000000.0,14597405.0,34240572.0,3.4240572,24240572.0,2011,My Week with Marilyn,Wein.,14600000.0,20500000.0,2011,35100000.0,Low
23,2014-12-25,Big Eyes,10000000.0,14482031.0,27317872.0,2.7317872,17317872.0,2014,Big Eyes,Wein.,14500000.0,14800000.0,2014,29300000.0,Low
39,2013-01-25,Movie 43,10000000.0,8840453.0,31164747.0,3.1164747,21164747.0,2013,Movie 43,Rela.,8800000.0,23600000.0,2013,32400000.0,Low
40,2018-10-19,Can You Ever Forgive Me?,10000000.0,8803865.0,11752387.0,1.1752387,1752387.0,2018,Can You Ever Forgive Me?,FoxS,8800000.0,18700000.0,2018,27500000.0,Low
42,2010-05-21,MacGruber,10000000.0,8525600.0,8629895.0,0.8629895,-1370105.0,2010,MacGruber,Uni.,8500000.0,797000.0,2010,9297000.0,Low
45,2015-03-27,While We're Young,10000000.0,7582065.0,17503828.0,1.7503828,7503828.0,2015,While We're Young,A24,7600000.0,9700000.0,2015,17300000.0,Low
48,2012-06-22,Seeking a Friend for the End of the World,10000000.0,7078738.0,11766959.0,1.1766959,1766959.0,2012,Seeking a Friend for the End of the World,Focus,7100000.0,2600000.0,2012,9700000.0,Low
50,2016-11-11,Shut In,10000000.0,6900335.0,11360665.0,1.1360665,1360665.0,2016,Shut In,EC,6900000.0,6200000.0,2016,13100000.0,Low
51,2011-02-11,Cedar Rapids,10000000.0,6861102.0,7862131.0,0.7862131,-2137869.0,2011,Cedar Rapids,FoxS,6900000.0,18700000.0,2011,25600000.0,Low
52,2012-11-30,The Collection,10000000.0,6810754.0,8890094.0,0.8890094,-1109906.0,2012,The Collection,LD,6800000.0,18700000.0,2012,25500000.0,Low
59,2015-03-20,Danny Collins,10000000.0,5637066.0,8465845.0,0.8465845,-1534155.0,2015,Danny Collins,BST,5600000.0,5200000.0,2015,10800000.0,Low
64,2018-06-15,Gotti,10000000.0,4286367.0,6089100.0,0.60891,-3910900.0,2018,Gotti,VE,4300000.0,18700000.0,2018,23000000.0,Low
65,2012-03-16,"Jeff, Who Lives at Home",10000000.0,4269426.0,4708127.0,0.4708127,-5291873.0,2012,"Jeff, Who Lives at Home",ParV,4300000.0,148000.0,2012,4448000.0,Low
66,2016-09-30,Denial,10000000.0,4073448.0,9263940.0,0.926394,-736060.0,2016,Denial,BST,4099999.0,18700000.0,2016,22799999.0,Low
67,2016-04-29,The Man Who Knew Infinity,10000000.0,3877922.0,12382122.0,1.2382122,2382122.0,2016,The Man Who Knew Infinity,IFC,3900000.0,8400000.0,2016,12300000.0,Low
68,2016-10-14,Max Steel,10000000.0,3818664.0,4563080.0,0.456308,-5436920.0,2016,Max Steel,ORF,3800000.0,2500000.0,2016,6300000.0,Low
74,2014-11-14,Rosewater,10000000.0,3128941.0,3185717.0,0.3185717,-6814283.0,2014,Rosewater,ORF,3100000.0,18700000.0,2014,21800000.0,Low
82,2015-06-05,Testament of Youth,10000000.0,1822250.0,6646669.0,0.6646669,-3353331.0,2015,Testament of Youth,SPC,1800000.0,18700000.0,2015,20500000.0,Low
83,2017-04-21,Free Fire,10000000.0,1799322.0,3793739.0,0.3793739,-6206261.0,2017,Free Fire,A24,1800000.0,18700000.0,2017,20500000.0,Low
84,2011-06-24,A Better Life,10000000.0,1759252.0,1884251.0,0.1884251,-8115749.0,2011,A Better Life,Sum.,1800000.0,18700000.0,2011,20500000.0,Low
88,2010-04-16,The Joneses,10000000.0,1475746.0,3541565.0,0.3541565,-6458435.0,2010,The Joneses,RAtt.,1500000.0,5500000.0,2010,7000000.0,Low
90,2012-07-27,Killer Joe,10000000.0,1291645.0,4659110.0,0.465911,-5340890.0,2012,Killer Joe,LD,2000000.0,1700000.0,2012,3700000.0,Low
91,2017-06-02,Churchill,10000000.0,1279681.0,7582196.0,0.7582196,-2417804.0,2017,Churchill,Cohen,1300000.0,18700000.0,2017,20000000.0,Low
99,2012-01-20,Coriolanus,10000000.0,749641.0,2179623.0,0.2179623,-7820377.0,2012,Coriolanus,Wein.,757000.0,315000.0,2012,1072000.0,Low
12,2010-10-29,Welcome to the Rileys,10000000.0,152857.0,355919.0,0.0355919,-9644081.0,2010,Welcome to the Rileys,Gold.,159000.0,158000.0,2010,317000.0,Low
15,2012-06-01,High School,10000000.0,139034.0,248133.0,0.0248133,-9751867.0,2012,High School,Anch.,139000.0,18700000.0,2012,18839000.0,Low
27,2015-07-10,Strangerland,10000000.0,17472.0,161097.0,0.0161097,-9838903.0,2015,Strangerland,Alc,17500.0,18700000.0,2015,18717500.0,Low
48,2017-09-22,Friend Request,9900000.0,3759078.0,11310835.0,1.142508585858586,1410835.0,2017,Friend Request,ENTMP,3800000.0,18700000.0,2017,22500000.0,Low
51,2012-12-19,Amour,9700000.0,6738954.0,36787044.0,3.792478762886598,27087044.0,2012,Amour,SPC,6700000.0,13100000.0,2012,19800000.0,Low
56,2016-12-21,Dangal,9500000.0,12391761.0,294654618.0,20.0,285154618.0,2016,Dangal,UTV,12400000.0,290500000.0,2016,302900000.0,Low
57,2010-03-19,The Runaways,9500000.0,3573673.0,5278632.0,0.5556454736842106,-4221368.0,2010,The Runaways,App.,3600000.0,1100000.0,2010,4700000.0,Low
62,2011-11-11,Melancholia,9400000.0,3030848.0,21817298.0,2.32098914893617,12417298.0,2011,Melancholia,Magn.,3000000.0,12900000.0,2011,15900000.0,Low
64,2012-11-13,Jab Tak Hai Jaan,9200000.0,3047539.0,5806666.0,0.631159347826087,-3393334.0,2012,Jab Tak Hai Jaan,Yash,3000000.0,18700000.0,2012,21700000.0,Low
66,2010-05-21,Kites,9200000.0,1685269.0,17155193.0,1.8646948913043477,7955193.0,2010,Kites,Relbig.,1600000.0,1300000.0,2010,2900000.0,Low
71,2014-07-18,The Purge: Anarchy,9000000.0,71562550.0,111534881.0,12.392764555555555,102534881.0,2014,The Purge: Anarchy,Uni.,72000000.0,40000000.0,2014,112000000.0,Low
75,2016-10-21,Ouija: Origin of Evil,9000000.0,35144505.0,81831866.0,9.092429555555556,72831866.0,2016,Ouija: Origin of Evil,Uni.,35100000.0,46600000.0,2016,81700000.0,Low
80,2015-01-30,Black or White,9000000.0,21571189.0,21971021.0,2.4412245555555554,12971021.0,2015,Black or White,Rela.,21600000.0,18700000.0,2015,40300000.0,Low
86,2016-11-18,The Edge of Seventeen,9000000.0,14431633.0,19096003.0,2.121778111111111,10096003.0,2016,The Edge of Seventeen,STX,14400000.0,4400000.0,2016,18800000.0,Low
87,2016-12-02,Jackie,9000000.0,13960394.0,36588512.0,4.065390222222222,27588512.0,2016,Jackie,FoxS,14000000.0,18700000.0,2016,32700000.0,Low
92,2016-11-04,Loving,9000000.0,7710234.0,12898064.0,1.4331182222222223,3898064.0,2016,Loving,Focus,7800000.0,5200000.0,2016,13000000.0,Low
3,2013-03-22,The Sapphires,9000000.0,2450867.0,20395040.0,2.2661155555555554,11395040.0,2013,The Sapphires,Wein.,2500000.0,18000000.0,2013,20500000.0,Low
5,2018-12-25,Destroyer,9000000.0,1533324.0,3681096.0,0.4090106666666667,-5318904.0,2018,Destroyer,Annapurna,1500000.0,4000000.0,2018,5500000.0,Low
12,2016-05-06,Dheepan,9000000.0,248795.0,7704357.0,0.8560396666666666,-1295643.0,2016,Dheepan,IFC,262000.0,18700000.0,2016,18962000.0,Low
17,2010-04-02,Leaves of Grass,9000000.0,70066.0,85527.0,0.009503,-8914473.0,2010,Leaves of Grass,First,70100.0,949000.0,2010,1019100.0,Low
19,2015-05-08,Skin Trade,9000000.0,1242.0,1242.0,0.000138,-8998758.0,2015,Skin Trade,Magn.,1200.0,18700000.0,2015,18701200.0,Low
24,2012-05-18,Polisse,8900000.0,176988.0,22744132.0,2.5555204494382022,13844132.0,2012,Polisse,IFC,211000.0,20200000.0,2012,20411000.0,Low
30,2016-11-18,Manchester by the Sea,8500000.0,47695371.0,77733867.0,9.145160823529412,69233867.0,2016,Manchester by the Sea,RAtt.,47700000.0,31300000.0,2016,79000000.0,Low
33,2015-02-20,The DUFF,8500000.0,34030343.0,43528634.0,5.1210157647058825,35028634.0,2015,The DUFF,LGF,34000000.0,9500000.0,2015,43500000.0,Low
34,2014-10-31,Nightcrawler,8500000.0,32381218.0,50334418.0,5.921696235294117,41834418.0,2014,Nightcrawler,ORF,32400000.0,6300000.0,2014,38700000.0,Low
38,2013-09-27,Baggage Claim,8500000.0,21569509.0,22885836.0,2.6924512941176473,14385836.0,2013,Baggage Claim,FoxS,21600000.0,887000.0,2013,22487000.0,Low
39,2016-10-07,Middle School: The Worst Years of My Life,8500000.0,20007149.0,23311293.0,2.7425050588235296,14811293.0,2016,Middle School: The Worst Years of My Life,LGF,20000000.0,3300000.0,2016,23300000.0,Low
47,2014-06-13,The Rover,8500000.0,1109199.0,3180252.0,0.3741472941176471,-5319748.0,2014,The Rover,A24,1100000.0,2100000.0,2014,3200000.0,Low
52,2010-02-12,My Name is Khan,8470000.0,4046336.0,42355526.0,5.000652420306966,33885526.0,2010,My Name is Khan,FoxS,4000000.0,38300000.0,2010,42300000.0,Low
54,2013-05-31,Yeh Jawaani Hai Deewani,8300000.0,3827466.0,50827466.0,6.123791084337349,42527466.0,2013,Yeh Jawaani Hai Deewani,Eros,3800000.0,18700000.0,2013,22500000.0,Low
57,2010-04-16,The City of Your Final Destination,8300000.0,493296.0,1353296.0,0.1630477108433735,-6946704.0,2010,The City of Your Final Destination,Scre.,493000.0,859000.0,2010,1352000.0,Low
67,2010-09-17,Easy A,8000000.0,58401464.0,76200721.0,9.525090125,68200721.0,2010,Easy A,SGem,58400000.0,16600000.0,2010,75000000.0,Low
73,2011-09-30,50/50,8000000.0,35016118.0,41334735.0,5.166841875,33334735.0,2011,50/50,Sum.,35000000.0,4200000.0,2011,39200000.0,Low
75,2015-09-02,A Walk in the Woods,8000000.0,29499394.0,37119358.0,4.63991975,29119358.0,2015,A Walk in the Woods,BG,29500000.0,8000000.0,2015,37500000.0,Low
78,2014-01-31,That Awkward Moment,8000000.0,26068955.0,53068955.0,6.633619375,45068955.0,2014,That Awkward Moment,Focus,26100000.0,14400000.0,2014,40500000.0,Low
88,2013-09-18,Enough Said,8000000.0,17550872.0,25621449.0,3.202681125,17621449.0,2013,Enough Said,FoxS,17600000.0,7700000.0,2013,25300000.0,Low
91,2014-06-27,Begin Again,8000000.0,16170632.0,68838736.0,8.604842,60838736.0,2014,Begin Again,Wein.,16200000.0,47300000.0,2014,63500000.0,Low
97,2011-04-29,Prom,8000000.0,10130219.0,10763183.0,1.345397875,2763183.0,2011,Prom,BV,10100000.0,18700000.0,2011,28800000.0,Low
100,2015-06-12,Me and Earl and the Dying Girl,8000000.0,6758416.0,9266180.0,1.1582725,1266180.0,2015,Me and Earl and the Dying Girl,FoxS,6800000.0,2300000.0,2015,9100000.0,Low
1,2010-10-08,It's Kind of a Funny Story,8000000.0,6363628.0,6632950.0,0.82911875,-1367050.0,2010,It's Kind of a Funny Story,Focus,6400000.0,128000.0,2010,6528000.0,Low
5,2016-09-02,Morgan,8000000.0,3915251.0,7298786.0,0.91234825,-701214.0,2016,Morgan,Fox,3900000.0,4900000.0,2016,8800000.0,Low
6,2015-12-30,Anomalisa,8000000.0,3759286.0,5706168.0,0.713271,-2293832.0,2015,Anomalisa,Par.,3800000.0,1900000.0,2015,5700000.0,Low
8,2010-12-29,Another Year,8000000.0,3205706.0,20005613.0,2.500701625,12005613.0,2010,Another Year,SPC,3200000.0,16500000.0,2010,19700000.0,Low
13,2018-04-06,Lean on Pete,8000000.0,1163056.0,2455027.0,0.306878375,-5544973.0,2018,Lean on Pete,A24,1200000.0,18700000.0,2018,19900000.0,Low
14,2010-11-19,Made in Dagenham,8000000.0,1095369.0,15644196.0,1.9555245,7644196.0,2010,Made in Dagenham,SPC,1100000.0,11300000.0,2010,12400000.0,Low
17,2010-03-05,The Secret of Kells,8000000.0,690290.0,3582797.0,0.447849625,-4417203.0,2010,The Secret of Kells,GK,677000.0,62700.0,2010,739700.0,Low
28,2010-10-29,Wild Target,8000000.0,109338.0,5314194.0,0.66427425,-2685806.0,2010,Wild Target,Free,109000.0,3300000.0,2010,3409000.0,Low
31,2016-11-18,A Street Cat Named Bob,8000000.0,82703.0,17382693.0,2.172836625,9382693.0,2016,A Street Cat Named Bob,Cleopatra,82700.0,18700000.0,2016,18782700.0,Low
34,2011-10-14,Fireflies in the Garden,8000000.0,36884.0,3587191.0,0.448398875,-4412809.0,2011,Fireflies in the Garden,Unknown,70600.0,3300000.0,2011,3370600.0,Low
67,2011-12-21,Albert Nobbs,7500000.0,3014696.0,8539003.0,1.1385337333333334,1039003.0,2011,Albert Nobbs,RAtt.,3000000.0,2600000.0,2012,5600000.0,Low
68,2016-06-24,The Neon Demon,7500000.0,1333124.0,3559803.0,0.4746404,-3940197.0,2016,The Neon Demon,BG,1300000.0,18700000.0,2016,20000000.0,Low
77,2017-01-13,The Bye Bye Man,7400000.0,22395806.0,31187727.0,4.214557702702702,23787727.0,2017,The Bye Bye Man,STX,22400000.0,4300000.0,2017,26700000.0,Low
81,2010-04-30,Harry Brown,7300000.0,1818681.0,12023606.0,1.6470693150684932,4723606.0,2010,Harry Brown,Gold.,1800000.0,8500000.0,2010,10300000.0,Low
88,2012-06-29,Magic Mike,7000000.0,113721571.0,170549753.0,20.0,163549753.0,2012,Magic Mike,WB,113700000.0,53500000.0,2012,167200000.0,Low
93,2011-05-06,Jumping the Broom,7000000.0,37295394.0,38158601.0,5.4512287142857145,31158601.0,2011,Jumping the Broom,TriS,37300000.0,415000.0,2011,37715000.0,Low
4,2017-04-07,Gifted,7000000.0,24801212.0,36964656.0,5.280665142857143,29964656.0,2017,Gifted,FoxS,24800000.0,18200000.0,2017,43000000.0,Low
11,2015-06-19,Dope,7000000.0,17506470.0,18190831.0,2.598690142857143,11190831.0,2015,Dope,ORF,17500000.0,480000.0,2015,17980000.0,Low
14,2014-01-17,Devil's Due,7000000.0,15821461.0,36146087.0,5.163726714285715,29146087.0,2014,Devil's Due,Fox,15800000.0,21100000.0,2014,36900000.0,Low
23,2010-07-30,Get Low,7000000.0,9176933.0,10828305.0,1.5469007142857143,3828305.0,2010,Get Low,SPC,9200000.0,518000.0,2010,9718000.0,Low
27,2010-06-18,Cyrus,7000000.0,7468936.0,10062896.0,1.4375565714285714,3062896.0,2010,Cyrus,FoxS,7500000.0,2500000.0,2010,10000000.0,Low
42,2010-12-22,Somewhere,7000000.0,1785645.0,17023121.0,2.4318744285714287,10023121.0,2010,Somewhere,Focus,1800000.0,12200000.0,2010,14000000.0,Low
43,2012-01-13,We Need to Talk About Kevin,7000000.0,1738692.0,10765283.0,1.5378975714285714,3765283.0,2012,We Need to Talk About Kevin,Osci.,1700000.0,4300000.0,2011,6000000.0,Low
45,2013-11-15,The Christmas Candle,7000000.0,1632000.0,1933829.0,0.2762612857142857,-5066171.0,2013,The Christmas Candle,ELS,2300000.0,18700000.0,2013,21000000.0,Low
48,2010-05-07,Mother and Child,7000000.0,1110509.0,6537179.0,0.9338827142857142,-462821.0,2010,Mother and Child,SPC,1100000.0,3900000.0,2010,5000000.0,Low
51,2015-10-02,Freeheld,7000000.0,546201.0,1732228.0,0.24746114285714285,-5267772.0,2015,Freeheld,LGF,573000.0,18700000.0,2015,19273000.0,Low
52,2014-04-02,Dom Hemingway,7000000.0,523511.0,1857458.0,0.26535114285714284,-5142542.0,2014,Dom Hemingway,FoxS,524000.0,18700000.0,2014,19224000.0,Low
53,2010-07-30,The Extra Man,7000000.0,453377.0,492108.0,0.07030114285714285,-6507892.0,2010,The Extra Man,Magn.,453000.0,4500.0,2010,457500.0,Low
54,2011-05-13,Hesher,7000000.0,382946.0,382946.0,0.05470657142857143,-6617054.0,2011,Hesher,WHE,383000.0,18700000.0,2011,19083000.0,Low
84,2014-10-03,Annabelle,6500000.0,84273813.0,256862920.0,20.0,250362920.0,2014,Annabelle,WB (NL),84300000.0,172800000.0,2014,257100000.0,Low
97,2011-12-02,Shame,6500000.0,4002293.0,20412841.0,3.1404370769230767,13912841.0,2011,Shame,FoxS,3900000.0,13800000.0,2011,17700000.0,Low
99,2013-05-31,The East,6500000.0,2274649.0,3027956.0,0.4658393846153846,-3472044.0,2013,The East,FoxS,2300000.0,99700.0,2013,2399700.0,Low
37,2018-11-30,The Possession of Hannah Grace,6000000.0,14836174.0,42785387.0,7.130897833333333,36785387.0,2018,The Possession of Hannah Grace,SGem,14800000.0,28200000.0,2018,43000000.0,Low
46,2012-09-07,The Words,6000000.0,11494838.0,16369708.0,2.7282846666666667,10369708.0,2012,The Words,CBS,11500000.0,1700000.0,2012,13200000.0,Low
47,2016-01-15,The Lady in the Van,6000000.0,10021175.0,42320503.0,7.053417166666667,36320503.0,2016,The Lady in the Van,SPC,10000000.0,31400000.0,2015,41400000.0,Low
48,2012-04-27,Bernie,6000000.0,9204489.0,10106975.0,1.6844958333333333,4106975.0,2012,Bernie,MNE,9200000.0,18700000.0,2012,27900000.0,Low
52,2010-03-19,City Island,6000000.0,6671283.0,8173486.0,1.3622476666666667,2173486.0,2010,City Island,Anch.,6700000.0,1200000.0,2010,7900000.0,Low
54,2011-07-29,The Guard,6000000.0,5359774.0,21197454.0,3.532909,15197454.0,2011,The Guard,SPC,5400000.0,14200000.0,2011,19600000.0,Low
61,2014-07-18,Wish I Was Here,6000000.0,3591299.0,6591365.0,1.0985608333333334,591365.0,2014,Wish I Was Here,Focus,3600000.0,1900000.0,2014,5500000.0,Low
63,2014-03-14,Veronica Mars,6000000.0,3322127.0,3485383.0,0.5808971666666667,-2514617.0,2014,Veronica Mars,WB,3300000.0,195000.0,2014,3495000.0,Low
70,2011-07-15,Snow Flower and the Secret Fan,6000000.0,1348205.0,11348205.0,1.8913675,5348205.0,2011,Snow Flower and the Secret Fan,FoxS,1300000.0,10000000.0,2011,11300000.0,Low
71,2018-09-14,Mandy,6000000.0,1214525.0,1427656.0,0.23794266666666666,-4572344.0,2018,Mandy,RLJ,1200000.0,18700000.0,2018,19900000.0,Low
87,2015-01-23,Song One,6000000.0,32251.0,437089.0,0.07284816666666667,-5562911.0,2015,Song One,TFA,32299.0,18700000.0,2015,18732299.0,Low
1,2011-03-18,Winter in Wartime,5800000.0,542860.0,9662214.0,1.6658989655172414,3862214.0,2011,Winter in Wartime,SPC,543000.0,8700000.0,2011,9243000.0,Low
12,2012-12-07,Khiladi 786,5600000.0,385422.0,14683763.0,2.622100535714286,9083763.0,2012,Khiladi 786,Eros,379000.0,18700000.0,2012,19079000.0,Low
13,2010-07-09,[Rec] 2,5600000.0,27766.0,18527766.0,3.3085296428571427,12927766.0,2010,[Rec] 2,Magn.,27800.0,18500000.0,2010,18527800.0,Low
18,2013-09-27,Don Jon,5500000.0,24477704.0,41268579.0,7.503378,35768579.0,2013,Don Jon,Rela.,24500000.0,6000000.0,2013,30500000.0,Low
20,2018-09-28,Hell Fest,5500000.0,11107431.0,18119231.0,3.2944056363636363,12619231.0,2018,Hell Fest,LGF,11100000.0,7100000.0,2018,18200000.0,Low
29,2011-10-21,Le Havre,5500000.0,611709.0,13480196.0,2.450944727272727,7980196.0,2011,Le Havre,Jan.,612000.0,9900000.0,2011,10512000.0,Low
46,2011-04-22,Dum Maaro Dum,5200000.0,564489.0,11633427.0,2.2371975,6433427.0,2011,Dum Maaro Dum,FoxS,564000.0,18700000.0,2011,19264000.0,Low
49,2017-02-24,Get Out,5000000.0,176040665.0,255367951.0,20.0,250367951.0,2017,Get Out,Uni.,176000000.0,79400000.0,2017,255400000.0,Low
50,2017-01-20,Split,5000000.0,138141585.0,278964806.0,20.0,273964806.0,2017,Split,Uni.,138300000.0,140200000.0,2017,278500000.0,Low
51,2011-10-21,Paranormal Activity 3,5000000.0,104028807.0,207039844.0,20.0,202039844.0,2011,Paranormal Activity 3,Par.,104000000.0,103000000.0,2011,207000000.0,Low
53,2013-09-13,Insidious Chapter 2,5000000.0,83586447.0,161921515.0,20.0,156921515.0,2013,Insidious Chapter 2,FD,83600000.0,78300000.0,2013,161900000.0,Low
54,2016-03-11,10 Cloverfield Lane,5000000.0,72082999.0,108286422.0,20.0,103286422.0,2016,10 Cloverfield Lane,Par.,72100000.0,38100000.0,2016,110200000.0,Low
55,2016-07-22,Lights Out,5000000.0,67268835.0,148806510.0,20.0,143806510.0,2016,Lights Out,WB (NL),67300000.0,81600000.0,2016,148900000.0,Low
56,2015-09-11,The Visit,5000000.0,65206105.0,98677816.0,19.7355632,93677816.0,2015,The Visit,Uni.,65200000.0,33200000.0,2015,98400000.0,Low
58,2017-10-13,Happy Death Day,5000000.0,55683845.0,125010260.0,20.0,120010260.0,2017,Happy Death Day,Uni.,55700000.0,69800000.0,2017,125500000.0,Low
59,2012-10-19,Paranormal Activity 4,5000000.0,53900335.0,142817992.0,20.0,137817992.0,2012,Paranormal Activity 4,Par.,53900000.0,88900000.0,2012,142800000.0,Low
60,2014-10-24,Ouija,5000000.0,50856010.0,103300632.0,20.0,98300632.0,2014,Ouija,Uni.,50900000.0,52700000.0,2014,103600000.0,Low
64,2017-06-23,The Big Sick,5000000.0,42872467.0,53972860.0,10.794572,48972860.0,2017,The Big Sick,LGF,42900000.0,13500000.0,2017,56400000.0,Low
